id,country_code_iso,company_code_uic,internal_id,decision_id,in_timetable,due_to_railway_features,line,metre_post_from,metre_post_to,station_from,station_to,on_main_track,main_track_side,station_track_switch_source_text,station_track_from,station_switch_from,station_switch_to,operating_speed,reduced_speed,reduced_speed_for_mus,not_signalled_from_start_point,not_signalled_from_end_point,cause_source_text,cause_category_1,cause_category_2,cause_category_3,time_from,work_to_be_done,time_to,comment
da477d80e93902fd43dabfb3bc5a8fdc,HU,55,,3,0,0,92,1900,2000,Miskolc-Gömöri,,0,,43. sz. kitérő,43,,,40,10,10,,,Pályahiba. aljak avulása,,,,2014-01-06 13:00:00,,,
da4cbd9bc7e08a5d54f78da42f331fb5,HU,55,,2010 70-99,1,0,80,123238,123921,Füzesabony,,0,,XXII. vg.,22,,,40,10,10,,,Pályaállapot. aljak avulása,,,,2009-12-12 23:00:00,,,
da52786aef42a636c20f29fb0d819498,HU,55,,Gy.619-45/2000.,1,0,12,2149,2516,Felsőgalla,,0,,18a. sz. vágány,18,,,40,0,0,,,Pályaállapot. kizárva,,,,2000-05-27 22:00:00,,,
da593d2d65b87d05f3c119a9b2ea3450,HU,55,,Vágány lezárva,1,0,146,36100,36200,Tiszasas,,0,,I.,1,,,40,0,0,,,"Pályaállapot. Vágány lezárva, állomási kiszolgálás szünetel",,,,2017-05-28 22:00:00,,,
da67d7679c6f5d921908a4271841137a,HU,55,,Gy.619-45/2000.,1,0,1,170700,171400,Kimle-Károlyháza,Mosonmagyaróvár,1,right,,,,,160,150,150,,,Hatósági határozat. x,,,,2000-05-27 22:00:00,,,Csak a páratlan számú vonatok részére.
da680853148c285f47ca78e4a2abefe0,HU,55,,2020/2021 menetrendi év,1,0,40,1300,1800,Budapest-Kelenföld,Háros,1,right,,,,,120,80,80,,,Geometria miatt. ív viszonyok,,,,2020-12-12 23:00:00,,,
da7e4b4f436229b8823eca967b4697d3,HU,55,,Vágány lezárva,1,0,121,50100,50200,Mezőhegyes,,0,,XV.,15,,,40,0,0,,,Pályaállapot. Vágány lezárva,,,,2017-05-28 22:00:00,,,
da93a235c6e8ed1500145a3b285d9c8d,HU,55,,621/98,1,0,65,200,500,Pécsbánya-Rendező,,0,,VIII. vágány,8,,,40,20,20,,,Pályaállapot. A vágányok műszaki állapota miatt.,,,,1998-05-10 22:00:00,,,Szelvényváltás 0=0
da9f79455347260b9f1df7c385461c0d,HU,55,,n.a.,1,0,80,162142,162232,Emőd,,0,,Pft. csonka,InvalidRomanNumeralError,,,20,0,0,,,Pályaállapot. Forgalomból kizárva.,,,,2022-06-28 22:00:00,,,
dabbe706cf32bb03c4ab16b0342857d9,HU,55,,Gy.2384-743/2007.,1,0,30,800,1300,Budapest-Déli,,0,,T15. sz. vágány,InvalidRomanNumeralError,,,40,10,10,,,Pályaállapot. avult felépítmény,,,,2007-12-08 23:00:00,,,18 sz. kitérő - ütközőbak
dac0db8d1a2f99725cc91c851ac6ab66,HU,55,,36866/2022/MÁV,1,0,1,500,960,Budapest-Keleti,,0,,25. sz. vágány,25,,,40,20,20,,,Pályaállapot. Pályaszerkezeti elégtelenség,,,,2022-12-09 23:00:00,,,
dac77f8bf4e7d0f7023e145fd90cb55e,HU,55,,*,0,0,4001,1164,1196,Záhony (sz.),,0,,525. sz. kitérő egyenes iránya,525,,,40,0,0,,,Pályahiba. Műszaki állapot miatt,,,,2017-05-27 10:00:00,,,
dac8becded2ed65570a7810ecb35c50b,HU,55,,tel:Lippai T.,0,0,4002,3000,3100,Eperjeske-Rendező (sz.),,0,,23. sz. vg.,23,,,40,10,10,,,Pályahiba. Műszaki áll. romlás,,,,2010-06-24 09:35:00,,,
dacad34611341fd4148d243c81a979d9,HU,55,,n.a.,0,0,84,181,765,Recsk-Kőrakodó,,0,,II. sz. vg.,2,,,40,0,0,,,Pályahiba. Forgalomból kizárt,,,,2016-12-31 23:00:00,,,
dae3afe5cdf3a93f2286b8008d65fb4d,HU,55,,*,0,0,4001,1013,1040,Záhony (sz.),,0,,511. sz. kitérő kitérő iránya,511,,,40,0,0,,,Pályahiba. Műszaki állapot miatt,,,,2017-05-27 10:00:00,,,
dae60adbd05d4cfb5b13d665c3236bb9,HU,55,,FGy,1,0,70,0,1000,Vác,,0,,"""SZECEM"" vágány",,,,40,0,0,,,"Pályaállapot. Avult felépítmény, aljak-, leszorító csavarok állapota, forgalomból kizárva",,,,2016-12-14 23:00:00,,,régi II/1 sz. kitérő - ütközőbak
dae8b5381f0e47f1d1f3a34229bce25d,HU,55,,34966/2022/MÁV,1,0,80,5231,7234,Kőbánya felső,Rákos,1,left,,,,,80,60,60,,,"Pályaállapot. avult felépítmény, fekszinthibák.",,,,2023-12-09 23:00:00,,,Rákos felől 700 méter
daec935d776b8b15ee438c4e00a559cd,HU,55,,86432/2013/MAV,1,0,47,15000,16100,Mecsekjánosi,Komló,1,,,,,,60,40,60,,,Pályaállapot. műszaki ok,,,,2013-12-14 23:00:00,,,
daf06100c7a5ea9cc8d135edb81eccfb,HU,55,,2019-20 áll.,1,0,14,25200,28700,Egyed-Rábacsanak,Rábapordány,1,,,,,,60,40,40,,,Pályaállapot. irány és fekszinthiba,,,,2019-12-14 23:00:00,,,
daf0c5a19003bb3ca1fea91cc1740e59,HU,55,,GI,1,0,20,43750,43800,Veszprém,,0,,104.sz.kitérő,104,,,40,30,30,,,Kitérő állapota. .,,,,2013-12-14 23:00:00,,,104.sz. kitérőn
daf2e5e899c9fa659823f12942f33c75,HU,55,,34966/2022/MAV,1,0,80,86559,88069,Vámosgyörk,,1,right,I. átmenő fővg.,1,,,120,60,60,,,"Pályaállapot. Dinamikus terhelés csökkentése, romlási folyamatok lassítása.",,,,2023-12-09 23:00:00,,,Csak tehervonatok részére. Kitűzve nincs.
db0d48ea8b729cd4299e520b45ab7d3c,HU,55,,52487/2017/MAV,1,0,30,179907,180216,Balatonszentgyörgy,,0,,VIII. vágány,8,,,40,5,5,,,Pályaállapot. műszaki állapot,,,,2017-12-09 23:00:00,,,
db1acbeb8090339c9588398718e2c535,HU,55,,Gy.638-0223,1,0,100,270200,270770,Nyíregyháza,,0,,XVIII. vg.,18,,,40,10,10,,,Pályaállapot. Műszaki állapot,,,,1985-02-13 23:00:00,,,
db1e9fecb098ad8e4caaef3832dbd797,HU,55,,Gy.619-45/2000.,1,0,210,3700,4600,Vasúttörténeti Park,,1,right,17a vg.,17,,,20,5,5,,,Pályaállapot. x,,,,2000-05-27 22:00:00,,,
db1f6d45bbbde1dba2572cbc969bbfe7,HU,55,,Gy.1537-1881/2004.,1,0,81,111200,111700,Nagybátony,,0,,Kihúzó vágány,,,,40,0,0,,,Pályaállapot. kizárva,,,,2004-12-11 23:00:00,,,1 sz. kitérő - ütközőbak
db2a80c95db9a285f11ef1a8ac1405c4,HU,55,,Gy.2384-473/2007.,1,0,264a,4520,4900,Szolnok-Rendező,,0,,Irányrendező XLVI. sz. vágány,46,,,40,0,0,,,"Pályaállapot. fekszint-, irányhibák avult kapcsolószerek, a vágány a forgalomból kizárva",,,,2007-12-08 23:00:00,,,
db2de19687619b9235d996cbe34b73ac,HU,43,SK-1/2012/16,,1,0,16,200,800,Porpác,Ölbő-Alsószeleste ,1,,None,None,,,70,70,70,,,Geometria,,,,1999-12-31 23:00:00,None,,
db46da03aaa0e2d151f7364c3de37eed,HU,55,,HM,1,0,2,41800,42400,Esztergom-Kertváros,,0,,II. sz. vágány,2,,,60,40,40,,,Hatósági határozat. UVH/VF/3030/14/2013,,,,2013-12-13 23:00:00,,,
db492028997dc421286553ae44c2fef0,HU,55,,b.505,1,0,100,270770,270970,Nyíregyháza,,0,,XIII. vg.,13,,,40,20,20,,,Pályaállapot. Műszaki állapot,,,,2022-12-10 23:00:00,,,
db6bc1201308d1db8f0dc7cb9b58c6d2,HU,55,,Gy.2384-473/2007.,1,0,82,300,900,Hatvan,,0,,Répa III. sz. vágány,3,,,40,0,0,,,Egyéb ok. x,,,,2007-12-08 23:00:00,,,
db740e0b1071a036896e54ded39aec4f,HU,55,,Gy.638-0014/ 2001,1,0,103,43500,44100,Tiszaszőlős,Tiszafüred,1,,,,,,60,40,40,,,Egyéb ok. Tiszafüred felől Karcag felé kihaladva a 439+67 hm szelvényű jelzőnek előjelzője nincs. Ívsugár mértéke miatt sebesség nem emelhető.,,,,2001-01-31 23:00:00,,,Tiszafüred felől előjelző nincs
db77a6dd4c35bb8712c616194140dd66,HU,55,,34966/2022/MÁV,1,0,120a,58300,58551,Nagykáta,Tápiószele,1,left,"Tápiószele ""B"" bej. jelző és 2. kit között",2,,,100,40,40,,,"Pályaállapot. Fekszint -, irányhibák, sáros ágyazat.",,,,2023-12-09 23:00:00,,,
db78a2335184ad4662cfe641ee4213e6,HU,55,,Gy.619-45/2000.,1,0,1,0,100,Budapest-Keleti,,0,,301 - 306 sz. kitérők között,301,,,40,20,20,,,Pályaállapot. Vágánygeometriai elégtelenség,,,,2000-05-27 22:00:00,,,
db8593e913443ec82b92362f10fcbdf7,HU,55,,napi kimutatás,1,0,62,30400,29700,Siklós,,0,,II.átmenő fővágány,2,,,60,0,0,,,Pályaállapot. Csak tehervonati közlekedés,,,,2016-12-09 23:00:00,,,
db8b5656d6cbfd205e197ef94cbd1bbf,HU,55,,52487/2017/MAV,1,0,40,56175,56200,Szabadegyháza,,0,,6/1.sz. kitérő egyenes irány,6,,,40,15,15,,,Pályaállapot. műszaki állapot,,,,2017-12-09 23:00:00,,,
db8ba9b9ef7553308c83ea2797ac039f,HU,55,,22768-1/2021/MÁV,1,0,82,20400,20500,Pusztamonostor,Jászberény,1,,,,,,100,60,60,,,Pályaállapot. esőzések okozta fekszinthibák,,,,2022-12-09 23:00:00,,,
db9eeea5ee5f294eb707a406188cbde3,HU,55,,UVH/VF/727/0/2012.,1,0,1,137900,138500,Győrszentiváni elágazás,,1,right,jobb vágány,,,,160,120,120,,,Hatósági határozat. UVH/VF/727/0/2012 Használatbavételi engedély,,,,2012-09-30 22:00:00,,,
dbaf239ca6e37b2ac4b9668f3a7810da,HU,55,,Gy.2384-473/2007.,1,0,264a,4900,5620,Szolnok-Rendező,,0,,Irányrendező XIII. sz. vágány,13,,,40,10,10,,,"Pályaállapot. fekszint-, irányhibák avult kapcsolószerek,",,,,2007-12-08 23:00:00,,,
dbbd0d5974cacebfe2264a40b1526419,HU,55,,FGy,1,0,100,111150,111200,Szajol,,0,,"""MOL"" vágány",,,,10,5,5,,,"Pályaállapot. fekszint-, irányhibák",,,,2016-12-14 23:00:00,,,II/1 sz. kitérő - vv.
dbbde5b966c7a41833c33fc1f753f39f,HU,55,,Gy.2384-1032/2008.,1,0,100,13053,13371,Pestszentlőrinc,,0,,"VI. sz. ""Nagycsonka"" vágány",6,,,40,20,20,,,"Pályaállapot. fekszinthibák, süppedések",,,,2008-12-13 23:00:00,,,28 sz. kitérő - földkúp
dbc07ce7dfe134c0a66ca896fb4d1da6,HU,55,,56978-3/2015/MÁV,1,0,70,300,500,Szob,,0,,"""Fűtőházi"" I. sz. vágány",1,,,40,0,0,,,Pályaállapot. kizárva,,,,2016-04-17 22:00:00,,,201 - 202 sz. kitérők között
dbc550783762cfb696ce26e8c02a35d2,HU,55,,2018/2019 menetreni évtől állandósítva,1,0,70,13900,15000,Dunakeszi,,0,,VI. sz. vágány,6,,,40,10,10,,,"Pályaállapot. Avult felépítmény, aljak-, leszorító csavarok állapota",,,,2018-12-08 23:00:00,,,16 - 17 sz. kitérők között
dbcfdec8d16e3387a7a4d0a98caa5e72,HU,55,,87784/2013/MAV.,1,0,40,5400,5100,Pécs,,0,,XVI. vágány,16,,,40,10,10,,,Pályaállapot. A vágányok műszaki állapota miatt.,,,,2013-12-14 23:00:00,,,
dbda3e61f6b22d2098ba6f89225434b9,HU,55,,42142/2017/MÁV,1,0,264l,700,1300,Szolnok régi rendező,,0,,Régirendező XXVIII. sz. vágány,28,,,40,0,0,,,Pályaállapot. kizárva,,,,2017-12-10 23:00:00,,,
dbddb88e3f84a4e5ebe2dd0157a5fab5,HU,55,,52487/2017/MAV,1,0,65,283,741,Pécsbánya-Rendező,,0,,II/a.vágány (Liliom),InvalidRomanNumeralError,,,40,5,5,,,Pályaállapot. Műszaki állapot,,,,2017-12-09 23:00:00,,,
dbe0a5eaf98d3f71c533549c5afcb689,HU,55,,B 1307,1,0,29,117600,117900,Tapolca,,0,,XVI.sz.vágány,16,,,40,5,5,,,Pályaállapot. üzemi vg.(volt vontatási telep I.vg.).,,,,2013-12-12 23:00:00,,,üzemi vg.(volt vontatási telep I.vg.).
dbe33261066f22500dfe328d37f8f0eb,HU,55,,Vágány lezárva,1,0,153,21100,21200,Öregcsertő,,0,,IV.,4,,,40,0,0,,,"Pályaállapot. Vágány lezárva, selejtezésre vár",,,,2017-05-28 22:00:00,,,
dbe3744e87067d44c4324eae722a0327,HU,55,,*,1,0,118,21790,23507,Buj,Herminatanya,1,,,,,,40,0,0,,,Pályaállapot. Műszaki állapot,,,,2023-01-12 23:00:00,,,
dbebfa575d69fd3aa30029abd153b757,HU,55,,P-2766-3/2003,1,0,80,112200,112300,Kál-Kápolna,,0,,II. vg. (Verpeléti bejáró),2,,,60,10,10,,,Pályaállapot. x,,,,2003-12-13 23:00:00,,,
dbef0326d1910d057fbc09530f67a2c2,HU,55,,b.364 Sass I.,0,0,102,98450,98750,Abádszalók,Kunhegyes,1,,,,,,60,20,20,,,Pályahiba. pályaállapot romlás miatt.,,,,2023-10-16 08:00:00,,,
dbf1c18e22f4e74f28363bd18b1c28ce,HU,55,,*,0,0,4002,8800,8900,Tuzsér (sz.),,0,,105. - 109. sz. kitérők közötti vágány,105,,,60,10,10,,,Pályahiba. *,,,,2015-02-26 15:19:00,,,
dc016561c7864b6b71fbeb1c5ffd9506,HU,55,,42142-10/2018/MÁV,1,0,1,142110,142236,Győr,,0,,"Kocsijavító ""Salak"" vágány",,,,40,0,0,,,"Pályaállapot. Avult felépítmény, fekszínthibák",,,,2018-05-28 22:00:00,,,302 sz. kitérő - földkúp
dc03b8978d7d9580e04016371db8b948,HU,55,,Gy: 619-45/2000,1,0,154,75800,76900,Baja,,0,,IV. vágány,4,,,40,20,20,,,"Pályaállapot. Aljállag rossz, ágyazat szennyezett.",,,,2000-05-27 22:00:00,,,
dc077a3bad161917c58d4a9db89a639e,HU,55,,Gy.2384-473/2007.,1,0,264a,4520,4900,Szolnok-Rendező,,0,,Irányrendező LII. sz. vágány,52,,,40,0,0,,,"Pályaállapot. fekszint-, irányhibák avult kapcsolószerek, a vágány a forgalomból kizárva",,,,2007-12-08 23:00:00,,,
dc0d5023c7d13ca2b7cd8a4e2addf661,HU,55,,Gy.635-2575/2003.,1,0,142,8145,8380,Kispest,,0,,IV. sz. tároló vágány,4,,,40,0,0,,,"Pályaállapot. Avult felépítmény, műszaki állapot miatt a vágány a forgalomból kizárva",,,,2003-12-13 23:00:00,,,13 sz. kitérő - vv.
dc10c268cc1af0610b58f7ba143725f3,HU,55,,40136/2022/MAV,1,0,41,27816,28145,Kaposvári elágazás,,0,,XIII. vágány,13,,,40,5,5,,,Pályaállapot. műszaki állapot,,,,2022-12-10 23:00:00,,,
dc25d761588da0ec8a09907e1903d522,HU,55,,Gy.2384 - 1032/2008,1,0,224,1080,1862,Ferencváros-Nyugati gurító,,0,,XXIII. sz. vágány,23,,,40,5,5,,,"Pályaállapot. Korhadt aljak, korrodált sínek és kapcsolószerek, rossz ágyazat",,,,2008-12-13 23:00:00,,,"624 - 657 sz. kitérők között; 180 kN tengelyterhelés korlátozással, kocsik tárolására"
dc287a8750cfc384265a8e7bf98f98ad,HU,55,,P-2766-4/2003,1,0,111,44000,45000,Mátészalka,Nagydobos,1,,,,,,60,40,40,,,Pályaállapot. Műszaki állapot,,,,2003-12-13 23:00:00,,,
dc2c35eb1416cdc1179ac2cb3aa1d818,HU,55,,*,1,0,117,20557,29200,Tiszadada,Tiszalök,1,,,,,,50,0,0,,,Pályaállapot. Műszaki állapot,,,,2023-01-14 23:00:00,,,Pályafelügyelet részére 10 km/h.
dc2cec9d98102f8d48e184b3a5f94fc2,HU,55,,HEG,1,0,1,104500,104800,Komárom,,0,,"""Erőd"" vágány",,,,40,5,5,,,Pályaállapot. avult felépítmény,,,,2015-03-02 23:00:00,,,19 - 3 sz. kitérő között
dc3375ba2b121168e5a565f5f7a81176,HU,55,,LJ/007:140,0,0,140,104200,104300,Szatymaz,Kiskundorozsma,1,,,,,,100,40,40,,,Felújítási munka. hn. vágányban síncsere szoros illesztéssel,,,,2024-01-17 08:00:00,,2024-01-17 12:00:00,
dc3f37bb1d99118c60ce8f78d44e5509,HU,55,,2017/2018 menetr.váltás,1,0,145,14000,13100,Nyárlőrinc,,0,,II.,2,,,60,30,40,,,"Pályaállapot. pálya műszaki állapota miatt, avult kitérők miatt",,,,2017-12-09 23:00:00,,,
dc4a78fe2400fac831b75012d84cc47a,HU,55,,Gy.2384-1032/2008.,1,0,40e,33900,34000,Ercsi,,0,,21. sz. vágány,21,,,40,0,0,,,"Pályaállapot. avult, fel- alépítmény",,,,2008-12-13 23:00:00,,,9 - 33 sz. kitérők között
dc4fbe92f0f42981b7d52f850d16e3bd,HU,55,,n.a.,0,0,87,21593,22291,Mónosbél,,0,,I. sz. vg.,1,,,40,0,0,,,Pályahiba. Forgalomból kizárt,,,,2016-12-31 23:00:00,,,
dc52413a5c6fccd0dc21141580d9d4be,HU,55,,b.705,0,0,50,54200,54250,Hidas-Bonyhád,Bátaszék,1,,,,,,80,60,60,,,Meleg időjárás miatti állapot romlás. kezdődő irányhiba,,,,2023-07-12 11:00:00,,,
dc5be532a73c578ba7c183bf73093d48,HU,55,,Vágány lezárva,1,0,135,177000,177200,Szeged-Rókus,,0,,IX.,9,,,40,0,0,,,Pályaállapot. Vágány lezárva rossz aljállag és kapcsolószer miatt,,,,2017-05-22 22:00:00,,,
dc69d952a17a4f5ee8fb929ede7a0c72,HU,55,,Gy.619-58/2001.,1,0,343,3550,3600,Mészkőhegyi rakodó,,0,,III. sz. vágány,3,,,10,0,0,,,Pályaállapot. kizárva,,,,2001-06-09 22:00:00,,,
dc773017abc981f1f0496a043c038fb4,HU,55,,Nagy E.,0,0,4001,12812,14391,Komoró (sz.),,0,,"""SZ"" áll. területe az átépített eszközök kivételével",InvalidRomanNumeralError,,,40,10,10,,,Pályahiba. Általános rossz műszaki állapota miatt.,,,,2009-05-01 09:15:00,,,
dc7f53b1107044d75d5b7306913812c5,HU,55,,*,0,0,100,65341,65367,Záhony,,0,,110.sz.kit.,110,,,5,0,0,,,Pályahiba. Műszaki állapot,,,,2017-05-29 12:01:00,,,kitérő
dc8469d089586b37aa425fffcea126e7,HU,55,,2009/2010 menetr.váltás,1,0,149,27276,30208,Bugac,Bugac felső,1,,,,,,40,0,0,,,"Pályaállapot. Rossz aljállag és avult felépítmény, 2009/2010 menetrendváltástól a közforgalmú vasúti közlekedés szünetel.",,,,2022-02-01 23:00:00,,,
dc90fb1ed56a3ffd87cfe53303e0b81c,HU,55,,B,1,0,25,23300,29000,Zalalövő,Pankasz,1,,,,,,120,100,100,,,Egyéb ok. ETCS-2 rendszer nem lett kiépitve Szelvényváltás 0+00 = 228+78,,,,2010-12-11 23:00:00,,,
dc9c5acb15a8a3ee85a470059e64ddc8,HU,43,SK-4/2019/1D,,1,0,1D,106481,107400,Rajka ,,0,,I. vágány,1,,,40,10,10,,,Pálya állapota,,,,2019-01-14 13:00:00,átépítés,,
dca83946d0e79fb3990550cae3572578,HU,55,,*,0,0,100,65543,65600,Záhony,,0,,115-116. átszelés,115,,,5,0,0,,,Pályahiba. Műszaki állapot,,,,2017-05-29 12:01:00,,,Teljes hosszban
dcaae8f98ae4a6fa01a65be599eebbe6,HU,55,,"b 326-6, isk-372/2022",0,0,14,8200,10300,Pápa,Szany-Rábaszentandrás,1,,,,,,60,40,40,,,Pályahiba. Mérővonati C3 hibák miatt.,,,,2022-11-08 07:00:00,,,
dcadfc100315223e9ab286b6c988e958,HU,55,,15032-273/2019,0,0,341,1000,1200,Adony,Adonyi Dunapart,1,,,,,,25,10,10,,,"Pályahiba. irány és fekszinthibák, korhadt fabetétek",,,,2019-05-15 07:00:00,,,
dcc10b3edcd9ffa4eaac5dfb0ab0f207,HU,55,,HÜSZ,1,0,87,61414,61779,Királd,,0,,II. vágány,2,,,50,0,0,,,Pályaállapot. a vágány járhatatlan,,,,2022-01-25 23:00:00,,,
dcc623afaff6a4478fec2295af026825,HU,55,,LJ/102:154,0,0,154,18300,18400,Jánoshalma,Kunfehértó,1,,,,,,100,80,80,,,Pályahiba. Útátjáró állapota (rossz aljállag) miatt,,,,2022-06-30 06:00:00,,,
dcc91c36349b88523244a3de2940c1a9,HU,55,,Gy.2384-1032/2008.,1,0,81,124900,125000,Salgótarján külső,,0,,A/1. sz. csonka vágány,InvalidRomanNumeralError,,,40,0,0,,,Pályaállapot. kizárva,,,,2008-12-13 23:00:00,,,106 sz. kitérő -
dcd00b5f41b23f73c2115994d3cef4ac,HU,55,,*,1,0,106,16000,27300,Konyár,Pocsaj-Esztár,1,,,,,,60,20,20,,,Pályaállapot. műszaki állapot,,,,2014-05-07 22:00:00,,,"Csak tehervonatok részére, kitűzve nincs."
dcd2e6ca5eb4069267753ce8b3575122,HU,55,,*,1,0,105,19700,20700,Vámospércs,,0,,IV. vg.,4,,,40,10,10,,,Pályaállapot. műszaki állapot,,,,2022-12-10 23:00:00,,,
dcd4ae6ab635a8c61c85a84f3518d169,HU,55,,*,0,0,103,27000,27700,Tiszaszentimre,,0,,I. vg,1,,,60,0,0,,,Pályahiba. műszaki állapot,,,,2013-12-10 14:48:00,,,
dcdd568560913311e43a55c712cd7c31,HU,55,,42142/2017/MÁV,1,0,264a,4920,5620,Szolnok-Rendező,,0,,Irányrendező XXXI. sz. vágány,31,,,40,10,10,,,"Pályaállapot. fekszint-, irányhibák avult kapcsolószerek",,,,2017-12-09 23:00:00,,,
dcea3eea6891ab5a02eb50acdd89deda,HU,55,,34966/2022/MÁV,1,0,81,133483,134549,Somoskőújfalu,Somoskőújfalu OH.,1,,,,,,80,40,40,,,Geometria miatt. Menetrendi alapsebesség,,,,2023-12-09 23:00:00,,,
dcfa6742c8f2012ee17bc2a094ce49ab,HU,55,,Gy.2384 - 1032/2008.,1,0,224,1080,1862,Ferencváros-Nyugati gurító,,0,,XXVIII. sz. vágány,28,,,40,5,5,,,"Pályaállapot. Korhadt aljak, korrodált sínek és kapcsolószerek, rossz ágyazat",,,,2008-12-13 23:00:00,,,"613 - 642 sz. kitérők között; 180 kN tengelyterhelés korlátozással, kocsik tárolására"
dd0167134a73939794d2dfbb0c06ee07,HU,55,,FGy,1,0,100,72638,72820,Cegléd,,0,,"""Csemői"" megkerülő vágány",,,,40,5,5,,,"Pályaállapot. fekszint-, irányhibák",,,,2016-12-14 23:00:00,,,
dd06b6e06ef4e3f9b14d31237197625f,HU,55,,Gy.2384-1032/2008.,1,0,81,124900,125000,Salgótarján külső,,0,,A/2. sz. csonka vágány,InvalidRomanNumeralError,,,40,0,0,,,Pályaállapot. kizárva,,,,2008-12-13 23:00:00,,,105 sz. kitérő -
dd097b3e50aabf4a9c8c7d625698f9bf,HU,55,,325,1,0,92,9594,10990,Sajóecseg,,1,right,III. vg.,3,,,100,80,80,,,"Pályaállapot. A vonatok sebességének 80 km/h-ra történő csökkentésével a dinamikus hatások valamelyes mérsékelhetők, amelytől azt várjuk, hogy a koros felépítményű vonalszakaszokon a romlási folyamatok hosszabb távon mérsékelhetők maradjanak.",,,,2011-12-09 23:00:00,,,
dd15c0cb115e866dd232bad13ccf5ac5,HU,55,,Napi kimutatás,1,0,40,186800,186900,Abaliget,Bükkösd-Kőbánya ipvk. pvh.,1,,,,,,120,100,100,,,Pályaállapot. pálya műszaki állapot,,,,2023-06-12 22:00:00,,,
dd3216085717e8eb9201a0c1ed98059f,HU,55,,GI,1,0,29,93900,95600,Révfülöp,Badacsonytomaj,1,,,,,,80,60,60,,,Geometria miatt. Kis sugarú iv,,,,2013-12-14 23:00:00,,,
dd40ae3511696285516b3998af5d6843,HU,55,,n.a.,1,0,88,20543,20943,Mezőcsát,,0,,Valamennyi vágány,,,,50,0,0,,,Pályaállapot. Forgalomból kizárva.,,,,2022-12-10 23:00:00,,,
dd4397701ec4f4190ee697a8841ed415,HU,55,,B 1307,1,0,29,101600,101700,Badacsonytomaj,,0,,7.sz.kitérő,7,,,40,0,0,,,Kitérő állapota. forgalomból kizárva.,,,,2013-12-12 23:00:00,,,forgalomból kizárva
dd524446c67907fd7e34a5a23628d30b,HU,55,,2018/2019 menetrendi évtől,1,0,4,33423,34128,Tokod,,0,,VI. sz. vágány,6,,,40,10,10,,,Pályaállapot. x,,,,2018-12-08 23:00:00,,,(11 - 1/8 sz. kitérők között)
dd59417a2fa6280a8d4d83e43b219473,HU,55,,HM,1,0,12,84,378,Felsőgalla,,0,,"Alsógalla ""Brikettgyári"" VI. sz. vágány",6,,,40,0,0,,,Pályaállapot. kizárva,,,,2017-06-01 22:00:00,,,
dd6cc189a53d4d4a1edbdb98e1fdb54d,HU,55,,Gy.2384-473/2007.,1,0,100,6900,7000,Kőbánya-Teher,,0,,"XX. sz. ""Szerelde"" csonka vágány",20,,,40,0,0,,,Pályaállapot. kizárva,,,,2007-12-08 23:00:00,,,201 sz. kitérő -
dd700b978244454e93072d4db6b3f8a0,HU,55,,34966/2022/MÁV,1,0,44,8500,9528,Börgönd,,0,,03. sz. vágány,3,,,80,40,40,,,Pályaállapot. Menetrendi alapsebesség,,,,2023-12-09 23:00:00,,,
dd713ce648880d10d4ebc26bac05e34d,HU,55,,Gy.635-275/2003.,1,0,1,140300,140500,Győr-Rendező,,0,,"""Raktár"" III. sz. vágány",3,,,40,0,0,,,"Pályaállapot. Avult felépítmény, korhadt aljak",,,,2003-12-13 23:00:00,,,502 - 505 sz. kitérők - földkúp
dd8d1b8bdb1d9feb8a16dfe7cad76e3a,HU,55,,b.939,0,0,40,122000,122100,Keszőhidegkút-Gyönk,Szakály-Hőgyész,1,,,,,,120,80,80,,,Pályahiba. pályageometriai hiba romlása.,,,,2022-09-29 06:30:00,,,
dd923010aba221ac6f1b953ed219cb13,HU,55,,B,1,0,25,30400,31600,Zalabér-Batyk,,0,,II.vg.,2,,,120,100,100,,,Egyéb ok. ETCS-2 rendszer nem lett kiépitve,,,,2010-12-11 23:00:00,,,
dd97bf52db8cd199027b90b398295cf2,HU,55,,Gy.635-2575/2,1,0,224,2300,3028,Ferencváros-Nyugati gurító,,0,,Újkihúzó II. sz. vágány,2,,,40,0,0,,,"Pályaállapot. Talpfák, vasbetonaljak, függőleges és vízszintes kapcsolószerek állapota, szennyezett ágyazat (kb. 65%) a vágány forgalomból kizárva",,,,2003-12-13 23:00:00,,,754 sz. kitérő - földkúp
dd99ff6cf6207d874569010076c0a4f6,HU,55,,HÜSZ,1,0,87,35400,61414,Szilvásvárad,Királd,1,,,,,,50,0,0,,,Pályaállapot. A vonalszakasz járhatatlan,,,,2022-01-25 23:00:00,,,
dd9f7e88fdd31a9305fcdf39ad2abc20,HU,55,,*,1,0,118,-180,265,Nyíregyháza Átrakó,,0,,I. átmenő fővg.,1,,,40,0,0,,,Pályaállapot. Műszaki állapot,,,,2023-01-12 23:00:00,,,
dda54ee9b7e9c8ff211f7fbf600a287e,HU,55,,b.557,0,0,40,73270,73320,Nagylók,Sárbogárd,1,,,,,,120,100,100,,,Pályahiba. sárosodás és fekszinthiba,,,,2022-06-21 10:00:00,,,
dda733da43f6e5ff6e43596d48f84453,HU,55,,b.349 Vizkeleti,0,0,102,101100,102900,Abádszalók,Kunhegyes,1,,,,,,60,20,20,,,Pályahiba. Pályaállapot romlás,,,,2023-10-06 08:00:00,,,
